year_,fire_name,alarm_date,cause,gis_acres,shape_area,cause_desc
1999,RED,1999-06-22,2,1455.4108886718802,5889839.00868813,Equipment Use
1999,NEW,1999-09-03,3,174.632354736328,706712.045777659,Smoking
1999,GUN,1999-09-11,14,108.25724029541,438101.50295796705,Unknown/Unidentified
1999,BUTTE MT,1999-07-06,2,188.032806396484,760941.777906916,Equipment Use
1984,CRIPPLE,1984-09-04,14,122.94539642334,497542.381931975,Unknown/Unidentified
1984,TECNOR,1984-07-18,1,21.3674278259277,86470.9129405423,Lightning
1984,LIME,1984-08-02,4,170.376541137695,689489.376828516,Campfire
1984,BOLAM,1984-11-01,5,284.120452880859,1149794.67133227,Debris
1984,NICE,1984-07-11,9,477.825866699219,1933692.71830677,Miscellaneous
1985,8 MILE,1985-08-09,9,812.950317382812,3289893.26185044,Miscellaneous
1985,AMADOR,1985-07-09,2,587.6741943359381,2378233.08464327,Equipment Use
1985,BALD MT.,1985-10-08,14,5918.962890625,23953192.792975303,Unknown/Unidentified
1985,BASS,1985-08-07,2,2382.03515625,9639753.88731959,Equipment Use
1985,CARTER,1985-07-06,14,745.178955078125,3015632.23891935,Unknown/Unidentified
1985,DEVIL,1985-06-06,2,280.639923095703,1135709.44342113,Equipment Use
1985,DOG BAR,1985-07-09,3,186.944885253906,756539.09859932,Smoking
1985,DUNNE,1985-07-08,2,47.8530807495117,193654.54772402698,Equipment Use
1985,FINLEY,1985-07-08,7,2057.14282226562,8324961.25835805,Arson
1985,FRANKLIN SERIES,1985-07-04,2,538.805908203125,2180470.05809302,Equipment Use
1985,GANN,1985-07-04,14,1004.1231689453099,4063542.2737387,Unknown/Unidentified
1985,GRIZZLY,1985-07-03,14,485.586791992188,1965100.05929979,Unknown/Unidentified
1985,HIDDEN VALLEY,1985-09-07,14,1032.27087402344,4177452.23400782,Unknown/Unidentified
1985,HUCKLEBERRY,1985-05-30,14,459.256469726562,1858545.012663,Unknown/Unidentified
1985,IRON PEAK,1985-07-09,8,902.6692504882809,3652972.86774434,Playing with Fire
1988,OTAY #10,1988-07-14,9,39.8262596130371,161171.16048451,Miscellaneous
2002,BALTIC,2002-11-25,5,18.7690258026123,75955.5527878915,Debris
2002,LYTLE,2002-08-29,7,555.2105712890619,2246857.42621038,Arson
1986,,1986-11-03,5,368.789428710938,1492437.86259639,Debris
1986,LEONA FIRE,1986-07-03,14,932.85546875,3775132.11555762,Unknown/Unidentified
1986,GODDE FIRE,1986-06-25,14,345.725341796875,1399100.87023718,Unknown/Unidentified
1986,JUNIPER FIRE,1986-08-23,14,268.688720703125,1087344.66503511,Unknown/Unidentified
1986,SAN FRANCISQUITO FIRE,1986-08-01,14,938.8358764648441,3799333.9853725,Unknown/Unidentified
1986,HASLEY FIRE,1986-09-03,14,379.075622558594,1534064.6707296001,Unknown/Unidentified
1986,DEL VALLE FIRE,1986-08-25,14,41.3318672180176,167264.134752648,Unknown/Unidentified
1986,TRASH CYN FIRE,1986-06-09,14,117.695976257324,476298.722467077,Unknown/Unidentified
1986,BROWNS FIRE,1986-06-29,14,118.25726318359399,478570.170979599,Unknown/Unidentified
1986,FLINTRIDGE FIRE,1986-08-19,14,84.57960510253909,342281.5099164,Unknown/Unidentified
1987,,1987-09-13,7,15.0265846252441,60810.430270375095,Arson
1999,LAKE,1999-08-15,14,8.4586706161499,34231.027377767205,Unknown/Unidentified
1999,LAKE2,1999-09-25,14,2840.59912109375,11495496.4867879,Unknown/Unidentified
1999,ERQUIAGA,1999-08-19,14,27.371849060058604,110769.941861471,Unknown/Unidentified
1999,ANNIE,1999-08-23,1,638.678955078125,2584641.95287367,Lightning
2001,COWHEAD,2001-08-08,1,710.472534179688,2875180.36892789,Lightning
2001,FANDANGO,2001-06-24,10,30.729564666748,124358.138556906,Vehicle
1997,BOOT,1997-09-26,18,1.05657124519348,4275.79233531516,Escaped Prescribed Burn
1997,CLARKS,1997-08-31,4,16.430793762207,66493.0629925609,Campfire
1994,,1994-07-30,1,44.2276725769043,178983.03992564898,Lightning
2004,WEST,2004-06-18,7,566.652099609375,2293159.77813484,Arson
2004,CAMP,2004-07-22,6,691.69873046875,2799205.39805116,Railroad
2004,NIPOMO,2004-05-05,14,83.9148025512695,339591.169682645,Unknown/Unidentified
2004,AIRCRAFT,2004-05-01,2,126.654685974121,512553.33313956397,Equipment Use
2004,MCMILLAN,2004-07-30,2,87.68444061279301,354846.335708813,Equipment Use
2004,PILITAS,2004-05-20,10,85.4579391479492,345836.00082987803,Vehicle
2004,JALAMA,2004-07-19,9,333.040893554688,1347768.62245962,Miscellaneous
2004,HWY166,2004-05-30,10,65.1603317260742,263694.513235565,Vehicle
2004,COTTONWOOD,2004-05-12,3,1819.37609863281,7362753.99556256,Smoking
2004,IRVINE,2004-06-06,7,52.985660552978494,214425.362691571,Arson
1996,BRYANT FIRE(WESTERN PORT),1996-09-09,14,80.1775741577148,324467.139566464,Unknown/Unidentified
1996,ALISO II,1996-11-12,14,551.6285400390619,2232361.37893433,Unknown/Unidentified
1996,SEXTON II,1996-09-24,14,476.756927490234,1929366.81100475,Unknown/Unidentified
1996,DENNISON PARK,1996-04-17,14,33.7698135375977,136661.58572643,Unknown/Unidentified
1996,GRAND,1996-07-02,9,10949.5224609375,44311143.4363436,Miscellaneous
1997,SLAUGHTERHOUSE,1997-07-30,2,528.2220458984381,2137638.81391873,Equipment Use
1997,HICKOK,1997-06-27,9,294.46282958984403,1191648.81035747,Miscellaneous
1997,EAST GRADE,1997-03-11,9,339.771087646484,1375004.85689017,Miscellaneous
1997,DRY CREEK,,14,959.8632202148441,3884428.7502646004,Unknown/Unidentified
1997,REDWOOD RETREAT,,10,90.05139923095699,364425.075745554,Vehicle
1997,STUHR ACCIDENT,,10,50.11320495605471,202800.950696597,Vehicle
1997,JACK,1997-07-26,7,184.92771911621102,748375.9403946421,Arson
1997,PRIEST,1997-07-26,7,167.18196105957,676561.3796009,Arson
1997,PRIEST #2,1997-09-08,7,398.39376831054705,1612242.3967914,Arson
1997,CARANTON,1997-05-17,2,165.45002746582,669552.4969333729,Equipment Use
1997,LEWIS,1997-06-06,2,400.83792114257795,1622133.46212603,Equipment Use
1997,MARKLEY,1997-08-03,4,333.600555419922,1350033.5759243,Campfire
1997,SANTIAGO,1997-09-02,10,338.137939453125,1368395.67508224,Vehicle
2006,MESQUITE,2006-07-09,1,584.8880615234381,2366958.10423677,Lightning
2006,BODFISH,2006-08-13,14,49.0655326843262,198561.167536147,Unknown/Unidentified
1998,SAN HEDRIN,1998-08-04,7,4.9889383316039995,20189.5167468394,Arson
1998,HAUL,1998-09-01,7,163.966400146484,663548.471642736,Arson
1998,SOUTH MOUNTAIN,1998-11-04,14,116.993690490723,473456.657680815,Unknown/Unidentified
1999,TEJON,1999-07-17,10,286.321899414062,1158703.63439917,Vehicle
1999,DIGIER,1999-06-29,10,649.9852294921881,2630396.93519217,Vehicle
1999,PEDRO FIRE,1999-10-14,14,176.964782714844,716151.052381991,Unknown/Unidentified
1999,MERCED FIRE,1999-08-30,14,713.096801757812,2885800.47783941,Unknown/Unidentified
1999,ROMERO,1999-06-18,14,1776.56787109375,7189514.92215597,Unknown/Unidentified
1999,COULTERVILLE,1999-09-01,14,542.8416748046881,2196802.39545854,Unknown/Unidentified
1999,49 FIRE,1999-07-14,14,392.306335449219,1587607.46653002,Unknown/Unidentified
1999,FLORISTON,1999-07-11,7,283.322906494141,1146567.06614354,Arson
1999,MODESTO ENERGY,,11,49.7830810546875,201464.986409737,Power Line
1999,FORUS,,2,129.366226196289,523526.540179625,Equipment Use
1999,GREENRIDGE,,11,100.027465820312,404796.78703257797,Power Line
1999,MODESTO ENERGY #2,,9,1200.43395996094,4857983.89833835,Miscellaneous
1999,CAR,,10,450.06716918945295,1821357.23205928,Vehicle
1999,DYER,,11,116.003471374512,469449.37990158604,Power Line
1999,MALECH,,2,1200.19165039062,4857003.41357084,Equipment Use
1999,HIGH FIRE,1999-07-19,14,41.0761108398438,166229.126283896,Unknown/Unidentified
1999,EL POMAR,1999-07-12,14,12.2432088851929,49546.5091247012,Unknown/Unidentified
1993,ROUND MTN.,1993-05-10,11,833.1812133789059,3371764.72485849,Power Line
1993,MEBANE,1993-07-28,8,519.273681640625,2101425.91475559,Playing with Fire
1993,WELLER,1993-09-24,2,1340.78771972656,5425975.57822991,Equipment Use
1993,POWER,1993-05-12,7,319.471313476562,1292854.55320301,Arson
1993,SABODAN,1993-05-10,2,2302.15576171875,9316494.21398422,Equipment Use
1993,CREE,1993-06-10,11,663.6212158203119,2685579.84346737,Power Line
1993,ORCHARD,1993-06-21,1,19969.12890625,80812194.17421941,Lightning
1993,RESERVE,1993-06-23,14,2358.74072265625,9545484.9794443,Unknown/Unidentified
1993,TAYLOR,1993-07-27,10,520.7552490234381,2107421.6623837,Vehicle
1993,EAGLE PEAK,1993-09-14,14,364.475341796875,1474979.35930781,Unknown/Unidentified
1993,STECKEL,1993-10-27,14,27084.615234375,109607546.51964499,Unknown/Unidentified
1993,CHATSWORTH FIRE,1993-10-27,14,1931.12744140625,7814995.50559873,Unknown/Unidentified
1993,GREEN MEADOWS,1993-10-26,14,38479.125,155719501.078081,Unknown/Unidentified
1993,WHEEL,1993-10-27,9,1475.55505371094,5971359.51707064,Miscellaneous
1994,COPPER #1,1994-06-29,10,1143.00170898438,4625563.67150393,Vehicle
1994,COPPER #3,1994-06-29,10,277.28387451171903,1122128.08679521,Vehicle
1994,COPPER #8,1994-06-29,10,1914.05224609375,7745894.43618743,Vehicle
1994,WILLIAMS,1994-07-17,14,357.04421997070295,1444906.70906708,Unknown/Unidentified
1994,PARROTTS,1994-07-18,2,767.6072387695309,3106396.40746061,Equipment Use
1972,MEARS,1972-08-31,6,8.02977180480957,32495.3338592804,Railroad
1994,,1994-07-20,1,8.96212291717529,36268.4254110487,Lightning
1994,,1994-07-21,1,33.8566398620605,137012.967218502,Lightning
1994,,1994-07-21,1,29.872501373291,120889.723723626,Lightning
1994,,1994-07-21,1,14.935909271240199,60443.4809326977,Lightning
1994,,1994-09-22,2,72.2937774658203,292562.525429543,Equipment Use
1980,,1980-07-27,1,676.294189453125,2736865.41594187,Lightning
1980,LEWIS CREEK,1980-08-01,2,1923.48107910156,7784051.63973666,Equipment Use
1980,,1980-06-24,7,11.775897026062,47655.365075114,Arson
1980,CALDWELL,1980-06-21,9,109.64605712890601,443721.86292835796,Miscellaneous
1980,,1980-07-04,10,519.015441894531,2100380.91522058,Vehicle
1992,YSABEL,1992-06-13,9,500.581359863281,2025780.92718272,Miscellaneous
1993,BODEN,1993-05-11,9,1630.2932128906198,6597562.79560624,Miscellaneous
1994,SECOND,1994-06-26,9,5779.10302734375,23387199.667479396,Miscellaneous
1980,HEATH,1980-09-05,1,28.408000946044897,114963.101514267,Lightning
1980,,1980-07-21,2,3.9831960201263397,16119.4221919154,Equipment Use
1995,EL MONTE,1995-08-27,3,8564.2421875,34658258.915041305,Smoking
1996,CEDAR,1996-06-10,4,483.312896728516,1955897.94741213,Campfire
1999,OROSCO,1999-08-21,9,202.93103027343798,821232.7176924241,Miscellaneous
1980,,1980-07-30,7,2.98734021186829,12089.3372944694,Arson
1980,,1980-08-13,7,4.978919982910161,20148.973452706203,Arson
1998,BUCHER,1998-08-21,14,11.0881805419922,44872.27517289099,Unknown/Unidentified
1998,NORTH CROWDER,1998-08-22,1,2693.05493164062,10898406.9929775,Lightning
1998,BRUNS,1998-08-20,11,100.056884765625,404915.847398091,Power Line
1998,DEL PUERTO,1998-12-10,9,110.239944458008,446125.231490928,Miscellaneous
1998,MT. HOUSE,,11,68.3853302001953,276745.615133545,Power Line
1998,BYRON,,11,55.0211029052734,222662.503523972,Power Line
1998,HWY 120 #3,1998-09-08,10,152.76754760742202,618228.360081755,Vehicle
1998,,1998-10-01,14,144.311370849609,584007.424524624,Unknown/Unidentified
1998,,1998-10-01,14,625.010314941406,2529327.06076727,Unknown/Unidentified
1998,,1998-10-01,14,11140.8994140625,45085620.709325105,Unknown/Unidentified
1998,YANKEE,1998-08-31,9,1240.66540527344,5020794.94246265,Miscellaneous
1998,LUCAS,1998-08-23,7,14.6184778213501,59158.8799663429,Arson
1998,GARCIA,1998-09-02,2,138.33361816406202,559816.296023117,Equipment Use
1999,ARROWBEAR,1999-07-04,14,15.9020214080811,64353.19809672901,Unknown/Unidentified
1997,FENTON,1997-07-01,9,73.4248962402344,297140.001195517,Miscellaneous
1997,FERN,1997-04-18,9,41.923152923584,169656.975577692,Miscellaneous
2000,,2000-07-09,14,1108.70520019531,4486770.96731109,Unknown/Unidentified
2000,,2000-06-29,1,603.751708984375,2443296.43691135,Lightning
1984,SUGARLOAF,1984-08-04,3,16.1726512908936,65448.397708978606,Smoking
1984,BASIN,1984-09-17,1,424.17599487304705,1716579.29832626,Lightning
1984,BALCH,1984-09-23,9,41.4658317565918,167806.26112930302,Miscellaneous
1984,,1984-07-06,1,713.981323242188,2889379.90855474,Lightning
1995,HOOPA SERIES,1995-08-11,7,5.9743514060974094,24177.3415969845,Arson
1994,,1994-07-21,1,9.95745849609375,40296.4036135565,Lightning
1994,,1994-07-21,1,32.8596839904785,132978.416591025,Lightning
1994,,1994-07-21,1,61.735774993896506,249835.81577411102,Lightning
1994,,1994-07-21,9,16.9274997711182,68503.16223505691,Miscellaneous
1994,,1994-07-21,1,46.7999076843262,189392.50068824,Lightning
1994,,1994-07-21,1,24.894868850707997,100745.95767427901,Lightning
1994,,1994-08-04,7,16.9286937713623,68507.9893168891,Arson
1989,VALLEY,1989-08-02,4,557.439453125,2255877.35224833,Campfire
1989,,1989-08-07,4,9.49601078033447,38428.9914153078,Campfire
1989,,1989-05-27,9,230.520782470703,932884.484404912,Miscellaneous
1989,CALKINS,1989-09-03,9,555.067199707031,2246277.30032943,Miscellaneous
1989,GARNER,1989-09-08,5,52.92915344238279,214196.68286519102,Debris
1990,,1990-05-08,7,43.2152252197266,174885.805878839,Arson
1972,,1972-01-15,7,104.257034301758,421913.24548696,Arson
1972,,1972-07-19,8,35.372371673584,143146.904558153,Playing with Fire
1972,,1972-08-07,7,209.026168823242,845898.910560393,Arson
1973,,1973-07-16,2,28.877672195434602,116863.794131195,Equipment Use
1973,BEAR,1973-07-19,1,7.63203907012939,30885.766104997798,Lightning
1972,,1972-07-18,1,62.9816360473633,254877.637431637,Lightning
1972,,1972-08-08,1,252.246292114258,1020804.5388415001,Lightning
1974,,1974-07-21,7,2652.20092773438,10733076.0031304,Arson
2012,COWBOY,2012-06-07,14,0.781771063804626,3163.71515876187,Unknown/Unidentified
2012,EDMONSTON,2012-06-22,14,13.1081037521362,53046.61570611,Unknown/Unidentified
2012,EMIGDIO,2012-06-29,14,173.271911621094,701206.5273703571,Unknown/Unidentified
2012,GRAPEVINE,2012-06-18,14,206.098831176758,834052.3989692279,Unknown/Unidentified
2012,HILL,2012-06-21,14,14.685063362121598,59428.3422396634,Unknown/Unidentified
2012,HISTORY,2012-07-30,14,0.31963056325912503,1293.4990511907902,Unknown/Unidentified
2012,HOOPER,2012-11-24,14,4.33349514007568,17537.033444593202,Unknown/Unidentified
2012,JACK,2012-06-23,14,14.423591613769501,58370.2027576805,Unknown/Unidentified
2012,KECKS,2012-07-08,14,196.365692138672,794663.77044142,Unknown/Unidentified
2012,KEYSTONE,2012-07-04,3,0.6350515484809879,2569.9624770252103,Smoking
2012,LANCER,2012-07-08,14,29.2374095916748,118319.59729622,Unknown/Unidentified
2012,LAVAL,2012-06-03,14,41.165210723877,166589.696443512,Unknown/Unidentified
2012,LERDO,2012-02-10,14,22.8175258636475,92339.25381319619,Unknown/Unidentified
2012,LERDO,2012-06-08,14,3.50599837303162,14188.2716293235,Unknown/Unidentified
2012,NINE,2012-01-31,14,8.37477016448975,33891.4906531497,Unknown/Unidentified
2012,PASADENA,2012-05-16,14,0.7149562239646908,2893.3252416794603,Unknown/Unidentified
2012,PRISON,2012-07-02,14,33.210296630859396,134397.302682848,Unknown/Unidentified
2012,RANCHO,2012-06-01,14,5.61855030059814,22737.4656088125,Unknown/Unidentified
2012,SAND,2012-07-17,14,1428.45422363281,5780748.92620627,Unknown/Unidentified
2012,SIERRA,2012-05-17,14,3.38170027732849,13685.2555783331,Unknown/Unidentified
2012,SOUTH,2012-07-29,14,245.71257019043,994363.475903957,Unknown/Unidentified
2012,TEXCO,2012-04-03,14,17.5457897186279,71005.2912214539,Unknown/Unidentified
2012,TUCKER,2012-05-25,14,0.604567050933838,2446.5961351725,Unknown/Unidentified
2012,TUCKER,2012-10-27,14,2.45400667190552,9931.012551705791,Unknown/Unidentified
2012,TWINS,2012-06-11,14,130.06954956054702,526372.794506822,Unknown/Unidentified
2012,VISTA,2012-06-22,14,1.11395800113678,4508.02809998549,Unknown/Unidentified
1995,MOTORNATU,1995-08-08,18,20.6883335113525,83722.7131906106,Escaped Prescribed Burn
2003,PARADISE 2,2003-09-27,1,1297.06164550781,5249022.26373397,Lightning
2003,EAST FORK,2003-09-03,1,24.761234283447298,100205.157256384,Lightning
2003,COFFEEPOT,2003-07-24,1,14.9824838638306,60631.9622575659,Lightning
2003,COFFEEPOT2,2003-09-03,1,79.9555892944336,323568.796241343,Lightning
2003,WEST KERN,2003-08-21,1,7971.40185546875,32259118.753721397,Lightning
2003,HMRS NOS2,2003-09-05,1,205.230087280273,830536.721405982,Lightning
2003,DENNISON,2003-07-31,1,4.51492977142334,18271.2731344896,Lightning
2006,MIDDLE T SUPPRESSION,2006-08-24,1,344.670837402344,1394833.34714627,Lightning
2006,MIDDLE T WFU,2006-07-21,1,129.4208984375,523747.780803074,Lightning
2006,BOUNDARY,2006-08-21,4,459.904174804688,1861166.19430653,Campfire
2006,FALLS,2006-06-28,1,26.9150733947754,108921.43889301599,Lightning
2006,KING,2006-07-19,1,261.052612304688,1056442.46973551,Lightning
2006,FROG,2006-07-21,1,6029.85107421875,24401942.2634713,Lightning
2006,POND WFU,2006-10-13,1,12.050021171569801,48764.7068653852,Lightning
2006,ROARING,2006-07-23,1,1643.1228027343802,6649482.19181285,Lightning
2006,RIDGE,2006-08-07,1,139.086517333984,562863.143332799,Lightning
2006,BURNT,2006-07-21,1,627.620178222656,2539888.77810688,Lightning
2006,EAGLE,2006-07-22,1,1.86848425865173,7561.48749417979,Lightning
2006,GOLIATH,2006-05-16,1,11.9797782897949,48480.442557701106,Lightning
2006,BLAIR,2006-07-01,1,66.4806747436523,269037.744076842,Lightning
2006,GLOBE,2006-07-06,1,36.63218307495121,148245.188269552,Lightning
2006,CIMA,2006-07-24,1,53.980686187744105,218452.080805924,Lightning
2003,KIBBIE,2003-07-20,1,35.9673652648926,145554.765774917,Lightning
2016,GOPHER 10,2016-11-13,14,29.3060359954834,118597.31825935301,Unknown/Unidentified
2016,BARRETT 3,2016-07-03,10,18.083137512207,73179.8646425455,Vehicle
2016,BORDER 3,2016-06-19,14,7606.0263671875,30780495.778033398,Unknown/Unidentified
2016,GOPHER 7,2016-08-08,14,34.4768257141113,139522.756182328,Unknown/Unidentified
2016,LAKESIDE,2016-07-24,14,18.0498085021973,73044.9862673592,Unknown/Unidentified
2016,PALA 3,2016-05-31,14,66.19797515869139,267893.691535725,Unknown/Unidentified
2016,ROCK 2,2016-07-22,10,17.282489776611303,69939.7560668362,Vehicle
2016,BURNT,2016-08-02,14,3.64768433570862,14761.6545248205,Unknown/Unidentified
2016,CANYON,,14,12713.6220703125,51450203.501301706,Unknown/Unidentified
2016,LONE PINE,2016-07-01,14,104.213523864746,421737.15793434205,Unknown/Unidentified
2016,ROBLAR,,14,1244.5,5036312.59972379,Unknown/Unidentified
2016,WASHINGTON,,14,225.522186279297,912655.8979951179,Unknown/Unidentified
2006,JEFFERSON,2006-11-21,9,81.0446319580078,327976.001906709,Miscellaneous
2014,ETIWANDA,2014-04-30,9,2141.8408203125,8667722.12269517,Miscellaneous
1970,,,14,123.796546936035,500986.852964325,Unknown/Unidentified
1970,,1970-05-12,5,147.513580322266,596966.2821146271,Debris
1966,SCHOOLHOUSE,1966-07-18,9,2698.74633789062,10921438.5528829,Miscellaneous
1997,LOGAN,1997-08-04,9,49490.4765625,200280859.583674,Miscellaneous
1998,OGILVY (ATTEMPTED BACKFIRE),1998-10-21,2,68.1852951049805,275936.099793031,Equipment Use
1998,OGILVY,1998-10-17,2,4029.30078125,16306001.276524698,Equipment Use
2000,OLIVE,2000-06-09,14,10.4470863342285,42277.8588577218,Unknown/Unidentified
2000,HONDO,2000-10-10,14,11.461385726928699,46382.5837855676,Unknown/Unidentified
2000,BEEROCK,,14,58.9200210571289,238440.86779036603,Unknown/Unidentified
2000,LOMPOC,2000-08-09,14,1.0230911970138499,4140.30299467931,Unknown/Unidentified
2000,NOJOQUI,2000-08-10,14,27.3751049041748,110783.118842802,Unknown/Unidentified
2000,JONATA,2000-09-17,14,193.122451782227,781538.8551436709,Unknown/Unidentified
2000,SINCLAIR,2000-08-13,14,80.76332092285159,326837.558689937,Unknown/Unidentified
1987,MATIAS,1987-08-23,9,427.70455932617205,1730858.98875157,Miscellaneous
1981,REY,1981-09-22,14,2243.89672851562,9080727.97302038,Unknown/Unidentified
1995,CORRAL HOLLOW - PG&E,1995-07-09,11,253.287063598633,1025016.37702729,Power Line
1995,ORESTIMBA,1995-10-22,5,1772.71716308594,7173931.67538451,Debris
2004,CAL,2004-05-04,5,73.0696640014648,295702.4363193,Debris
2004,SIMS,2004-07-27,2,4035.91748046875,16332779.007259,Equipment Use
2003,GLOBE,2003-07-15,11,10.2827405929565,41612.773446280095,Power Line
2003,LF-02,2003-07-18,14,18.199144363403303,73649.3216194019,Unknown/Unidentified
2001,LF-21,2001-08-31,11,6.3657488822937,25761.270809049704,Power Line
1998,BOAT_HOUSE,1998-07-17,2,2.08866930007935,8452.545000458029,Equipment Use
1997,AZALEA,1997-09-27,8,1351.46826171875,5469198.19759908,Playing with Fire
1997,HALOWEEN,1997-10-31,3,1128.8720703125,4568383.27727536,Smoking
1997,GLOBE,1997-09-01,11,401.775695800781,1625928.51439659,Power Line
1997,SALDADO,1997-07-24,11,7.78095149993896,31488.394324061002,Power Line
1997,BOAT_HOUSE,1997-09-05,18,179.461639404297,726255.48941196,Escaped Prescribed Burn
1996,CROSS_ROADS,1996-08-12,10,68.2237167358398,276091.6007695,Vehicle
1995,GRANT,1995-10-04,11,206.638763427734,836237.432153323,Power Line
1995,PINE_CANYON,1995-07-12,18,32.974864959716804,133444.54949602802,Escaped Prescribed Burn
1995,ASPEN,1995-07-06,8,1.3560204505920401,5487.61998391994,Playing with Fire
1995,SLC-4,1995-12-05,9,5.59508514404297,22642.5054873948,Miscellaneous
1994,POWERLINE,1994-10-27,11,9.940084457397461,40226.094880595,Power Line
1997,BOOT,1997-09-26,18,17.093894958496097,69176.5357271294,Escaped Prescribed Burn
1987,,,14,1071.08129882812,4334512.17784673,Unknown/Unidentified
1996,,,14,575.131652832031,2327475.21003159,Unknown/Unidentified
1986,DRY CREEK,1986-01-01,14,3422.45678710938,13850191.350254502,Unknown/Unidentified
1959,THREE PEAKS,1959-07-20,14,12250.49609375,49575998.1762724,Unknown/Unidentified
1993,,1993-07-06,9,18.6476612091064,75464.4038626226,Miscellaneous
1999,CANYON #4,1999-09-26,2,2579.6513671875,10439478.3365593,Equipment Use
2000,UNION,2000-08-14,2,320.553619384766,1297234.45694176,Equipment Use
1979,YUCCA #2,1979-09-20,14,421.05374145507795,1703944.02234586,Unknown/Unidentified
2000,ROMERO,2000-08-09,10,1706.849609375,6907375.43058171,Vehicle
1979,,,14,61.8821792602539,250428.29599597698,Unknown/Unidentified
1950,PORCUPINE,1950-09-02,9,12633.15625,51124568.695692204,Miscellaneous
1993,WEST FIRE NO. 2,1993-09-04,14,143.442764282227,580492.291119846,Unknown/Unidentified
1993,KINNELOA FIRE,1993-10-27,14,5453.498046875,22069523.1909552,Unknown/Unidentified
1993,KERN,1993-08-12,9,49.8881034851074,201889.99257044,Miscellaneous
1993,,,9,71.2994689941406,288538.709857947,Miscellaneous
2004,STONEY,2004-08-13,1,954.4638671875,3862578.24380919,Lightning
2004,BELFAST,2004-08-13,1,447.076812744141,1809255.6643671002,Lightning
2004,SKEDADDLE,2004-06-22,1,367.45361328125,1487032.02380552,Lightning
2004,TGU BEND,2004-06-25,9,26.2904758453369,106393.78480755401,Miscellaneous
1967,,,14,86.2497177124023,349040.209994822,Unknown/Unidentified
1971,CIELLO,1971-08-27,7,2546.40698242188,10304943.8380284,Arson
1992,,,9,431.03268432617205,1744327.42051507,Miscellaneous
1964,COYOTE,1964-09-22,14,65338.890625,264417107.94623598,Unknown/Unidentified
1964,,,9,1363.0537109375,5516082.47466871,Miscellaneous
1979,WASIOJA,1979-07-20,5,2005.52258300781,8116061.89516864,Debris
1984,WILLMS,1984-08-22,14,109.649551391602,443735.982122314,Unknown/Unidentified
1984,SITE 300 #3,1984-06-28,14,7604.56005859375,30774563.427410997,Unknown/Unidentified
1984,BAR-O ESCAPE,1984-08-29,9,2928.64990234375,11851826.1159511,Miscellaneous
1984,COTTONWOOD,1984-05-21,14,1268.49133300781,5133402.52340449,Unknown/Unidentified
1984,PACHECO #2,1984-07-05,14,1102.55017089844,4461862.13587154,Unknown/Unidentified
1984,ROCHA VMP ESCAPE #2,1984-09-08,9,1239.96411132812,5017956.85161737,Miscellaneous
1984,USFS #13,1984-05-29,14,1619.2998046875,6553073.60885088,Unknown/Unidentified
1984,WELLS,1984-07-05,14,512.580139160156,2074338.28652235,Unknown/Unidentified
1984,PARADISE,1984-09-06,9,116.59569549560499,471846.02977146296,Miscellaneous
1984,ASSIST #54,1984-07-19,9,122.181610107422,494451.42371037795,Miscellaneous
1984,BOWLES,1984-09-06,9,3105.75512695312,12568545.262870802,Miscellaneous
1984,PROCTOR,1984-04-21,9,3032.37451171875,12271584.445766302,Miscellaneous
1984,ORANGE CO. (COAL),1984-07-08,14,114.221649169922,462238.626938162,Unknown/Unidentified
1984,RATTLESNAKE,1984-03-20,9,311.11993408203097,1259057.74936539,Miscellaneous
1984,SOBOBA #7,1984-10-25,9,944.302978515625,3821458.475964,Miscellaneous
1984,WHITE WATER,1984-07-07,14,350.50021362304705,1418424.07913104,Unknown/Unidentified
1984,WARREN,1984-04-13,2,191.387619018555,774518.194790645,Equipment Use
1984,GRIMES FIRE,1984-05-07,14,11304.53515625,45747831.6992538,Unknown/Unidentified
1984,SQUAW FLAT,1984-10-15,14,6088.06005859375,24637504.8229727,Unknown/Unidentified
1984,U.S.F.S. #14,1984-08-10,14,2503.4345703125,10131040.037782598,Unknown/Unidentified
1984,,1984-05-28,4,80.89422607421879,327367.30535009,Campfire
1984,KERN COUNTY #27,1984-08-19,14,7122.1025390625,28822126.546169396,Unknown/Unidentified
1984,COW,1984-09-29,14,3087.3330078125,12493992.9168554,Unknown/Unidentified
1984,STODDARD#2,1984-05-12,14,2301.74633789062,9314837.04363391,Unknown/Unidentified
1984,MORRETTI,1984-05-29,14,1318.15051269531,5334365.78333477,Unknown/Unidentified
1984,,1984-09-18,1,553.674743652344,2240642.07766124,Lightning
1984,HUNTERLIGGETTASST#7,1984-09-20,14,572.261962890625,2315861.94696045,Unknown/Unidentified
1984,LONE OAK RD.#2,1984-06-12,2,863.604614257812,3494883.79407125,Equipment Use
1984,RELIZ CANYON,1984-05-22,7,826.018920898438,3342779.96220344,Arson
1984,BARTON,1984-05-29,8,213.435119628906,863741.2684223991,Playing with Fire
1984,CANTUA CREEK,1984-07-04,2,467.652038574219,1892520.66014264,Equipment Use
1984,FLAT TOP,1984-05-25,2,7218.107421875,29210644.535653997,Equipment Use
1984,OIL FIELDS,1984-05-25,2,1018.64813232422,4122322.7016101,Equipment Use
